GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Built 2014 or later,Margin of Error; Total: - Built 2014 or later,Estimate; Total: - Built 2010 to 2013,Margin of Error; Total: - Built 2010 to 2013,Estimate; Total: - Built 2000 to 2009,Margin of Error; Total: - Built 2000 to 2009,Estimate; Total: - Built 1990 to 1999,Margin of Error; Total: - Built 1990 to 1999,Estimate; Total: - Built 1980 to 1989,Margin of Error; Total: - Built 1980 to 1989,Estimate; Total: - Built 1970 to 1979,Margin of Error; Total: - Built 1970 to 1979,Estimate; Total: - Built 1960 to 1969,Margin of Error; Total: - Built 1960 to 1969,Estimate; Total: - Built 1950 to 1959,Margin of Error; Total: - Built 1950 to 1959,Estimate; Total: - Built 1940 to 1949,Margin of Error; Total: - Built 1940 to 1949,Estimate; Total: - Built 1939 or earlier,Margin of Error; Total: - Built 1939 or earlier
1500000US270530221022,270530221022,"Block Group 2, Census Tract 221.02, Hennepin County, Minnesota",691,72,0,9,0,9,14,22,15,20,61,43,165,60,125,62,252,58,10,16,49,56
1500000US270530222001,270530222001,"Block Group 1, Census Tract 222, Hennepin County, Minnesota",302,66,0,9,0,9,0,9,0,9,0,9,20,31,17,27,265,71,0,9,0,9
1500000US270530222002,270530222002,"Block Group 2, Census Tract 222, Hennepin County, Minnesota",1228,131,20,28,0,9,123,62,53,47,313,109,437,149,61,48,173,59,48,76,0,9
1500000US270530222003,270530222003,"Block Group 3, Census Tract 222, Hennepin County, Minnesota",299,64,0,9,0,9,24,34,0,9,45,33,8,15,128,51,80,49,0,9,14,22
1500000US270530222004,270530222004,"Block Group 4, Census Tract 222, Hennepin County, Minnesota",392,82,0,9,0,9,0,9,0,9,14,22,62,54,60,46,238,83,0,9,18,30
1500000US270530223011,270530223011,"Block Group 1, Census Tract 223.01, Hennepin County, Minnesota",449,61,0,9,8,13,20,23,13,19,16,17,66,43,35,44,237,63,46,42,8,15
1500000US270530223012,270530223012,"Block Group 2, Census Tract 223.01, Hennepin County, Minnesota",687,59,7,12,0,9,88,48,54,32,327,69,65,38,102,38,44,40,0,9,0,9
1500000US270530223021,270530223021,"Block Group 1, Census Tract 223.02, Hennepin County, Minnesota",700,77,0,9,0,9,0,9,9,14,40,30,190,82,265,106,180,70,7,13,9,14
1500000US270530223022,270530223022,"Block Group 2, Census Tract 223.02, Hennepin County, Minnesota",376,67,0,9,0,9,130,46,0,9,2,7,10,14,38,22,179,64,8,13,9,14
1500000US270530223023,270530223023,"Block Group 3, Census Tract 223.02, Hennepin County, Minnesota",458,94,0,9,0,9,11,13,0,9,8,13,0,9,160,81,279,62,0,9,0,9
1500000US270530224001,270530224001,"Block Group 1, Census Tract 224, Hennepin County, Minnesota",306,47,0,9,13,15,0,9,0,9,0,9,0,9,43,28,135,55,89,36,26,25
1500000US270530224002,270530224002,"Block Group 2, Census Tract 224, Hennepin County, Minnesota",263,48,0,9,0,9,0,9,0,9,6,11,18,20,0,9,44,31,166,54,29,26
1500000US270530224003,270530224003,"Block Group 3, Census Tract 224, Hennepin County, Minnesota",428,52,0,9,0,9,11,16,0,9,0,9,0,9,42,32,178,56,179,56,18,22
1500000US270530224004,270530224004,"Block Group 4, Census Tract 224, Hennepin County, Minnesota",708,74,0,9,0,9,36,26,61,32,50,50,63,39,184,99,273,58,33,28,8,13
1500000US270530227001,270530227001,"Block Group 1, Census Tract 227, Hennepin County, Minnesota",1249,79,0,9,0,9,39,47,0,9,268,81,306,101,191,58,278,81,94,36,73,33
1500000US270530227002,270530227002,"Block Group 2, Census Tract 227, Hennepin County, Minnesota",392,57,0,9,0,9,0,9,19,20,0,9,15,12,46,31,95,48,155,49,62,32
1500000US270530227003,270530227003,"Block Group 3, Census Tract 227, Hennepin County, Minnesota",356,63,0,9,0,9,0,9,0,9,12,20,9,14,67,35,79,38,93,38,96,48
1500000US270530228011,270530228011,"Block Group 1, Census Tract 228.01, Hennepin County, Minnesota",503,28,0,9,0,9,21,17,16,14,30,10,26,24,55,32,168,39,128,41,59,25
1500000US270530228012,270530228012,"Block Group 2, Census Tract 228.01, Hennepin County, Minnesota",333,29,0,9,0,9,10,11,10,10,10,8,0,9,12,11,100,34,104,29,87,29
1500000US270530228021,270530228021,"Block Group 1, Census Tract 228.02, Hennepin County, Minnesota",1343,98,0,9,55,36,76,49,103,42,209,85,167,58,406,118,189,69,99,53,39,48
1500000US270530228022,270530228022,"Block Group 2, Census Tract 228.02, Hennepin County, Minnesota",656,92,0,9,9,14,16,16,26,25,91,67,77,38,149,76,81,42,77,41,130,45
1500000US270530229011,270530229011,"Block Group 1, Census Tract 229.01, Hennepin County, Minnesota",960,144,13,20,67,44,91,70,104,79,171,88,94,60,203,99,114,89,71,47,32,28
1500000US270530229012,270530229012,"Block Group 2, Census Tract 229.01, Hennepin County, Minnesota",469,96,0,9,0,9,0,9,0,9,0,9,0,9,0,9,65,55,277,96,127,66
1500000US270530229013,270530229013,"Block Group 3, Census Tract 229.01, Hennepin County, Minnesota",1359,148,0,9,80,61,631,152,103,73,279,108,89,53,163,100,0,9,14,23,0,9
1500000US270530229014,270530229014,"Block Group 4, Census Tract 229.01, Hennepin County, Minnesota",356,92,0,9,0,9,0,9,0,9,0,9,0,9,0,9,77,43,176,73,103,93
1500000US270530229021,270530229021,"Block Group 1, Census Tract 229.02, Hennepin County, Minnesota",282,33,4,6,7,10,0,9,0,9,0,9,9,10,32,19,59,24,51,26,120,36
1500000US270530229022,270530229022,"Block Group 2, Census Tract 229.02, Hennepin County, Minnesota",423,38,0,9,0,9,0,9,11,11,11,12,17,15,22,14,25,18,239,45,98,25
1500000US270530230001,270530230001,"Block Group 1, Census Tract 230, Hennepin County, Minnesota",1123,144,0,9,144,80,463,141,29,34,70,49,10,19,22,28,141,81,141,93,103,64
1500000US270530230002,270530230002,"Block Group 2, Census Tract 230, Hennepin County, Minnesota",694,144,0,9,0,9,0,9,0,9,36,45,18,31,308,154,203,88,14,23,115,113
1500000US270530230003,270530230003,"Block Group 3, Census Tract 230, Hennepin County, Minnesota",612,104,20,33,0,9,50,32,0,9,23,27,72,62,34,36,107,73,164,88,142,81
1500000US270530231001,270530231001,"Block Group 1, Census Tract 231, Hennepin County, Minnesota",418,36,9,12,24,18,13,14,5,8,11,13,8,9,62,31,41,25,143,31,102,29
1500000US270530231002,270530231002,"Block Group 2, Census Tract 231, Hennepin County, Minnesota",256,31,4,6,14,16,16,15,10,10,5,8,8,9,6,8,16,16,27,17,150,35
1500000US270530232001,270530232001,"Block Group 1, Census Tract 232, Hennepin County, Minnesota",636,141,0,9,34,54,137,62,77,66,0,9,46,29,58,43,171,92,101,87,12,19
1500000US270530232002,270530232002,"Block Group 2, Census Tract 232, Hennepin County, Minnesota",455,89,0,9,0,9,32,51,10,18,64,46,92,48,25,29,156,70,56,40,20,30
1500000US270530232003,270530232003,"Block Group 3, Census Tract 232, Hennepin County, Minnesota",850,117,0,9,0,9,77,43,212,102,220,74,135,56,102,51,72,59,0,9,32,36
1500000US270530232004,270530232004,"Block Group 4, Census Tract 232, Hennepin County, Minnesota",336,105,0,9,0,9,0,9,41,63,58,45,74,44,87,60,40,37,12,20,24,26
1500000US270530232005,270530232005,"Block Group 5, Census Tract 232, Hennepin County, Minnesota",688,119,0,9,0,9,20,32,97,81,57,43,205,104,217,115,62,44,30,34,0,9
1500000US270530233001,270530233001,"Block Group 1, Census Tract 233, Hennepin County, Minnesota",671,151,0,9,26,36,0,9,15,24,14,24,46,59,219,145,164,116,62,41,125,59
1500000US270530233002,270530233002,"Block Group 2, Census Tract 233, Hennepin County, Minnesota",1087,196,24,28,26,42,27,31,26,24,123,91,434,142,238,125,46,42,15,22,128,110
1500000US270530233003,270530233003,"Block Group 3, Census Tract 233, Hennepin County, Minnesota",387,91,0,9,15,21,0,9,51,33,14,24,27,32,0,9,114,56,73,75,93,66
1500000US270530233004,270530233004,"Block Group 4, Census Tract 233, Hennepin County, Minnesota",657,109,0,9,0,9,10,17,52,41,15,26,14,23,72,71,201,93,140,73,153,70
1500000US270530234001,270530234001,"Block Group 1, Census Tract 234, Hennepin County, Minnesota",537,127,0,9,0,9,0,9,14,23,124,93,123,67,132,74,75,67,27,23,42,33
1500000US270530234002,270530234002,"Block Group 2, Census Tract 234, Hennepin County, Minnesota",211,51,0,9,0,9,0,9,13,21,13,21,0,9,0,9,54,42,119,42,12,19
1500000US270530234003,270530234003,"Block Group 3, Census Tract 234, Hennepin County, Minnesota",518,130,0,9,17,27,12,20,21,26,49,52,76,65,145,82,142,92,15,25,41,57
1500000US270530234004,270530234004,"Block Group 4, Census Tract 234, Hennepin County, Minnesota",754,127,0,9,0,9,11,18,38,35,51,47,496,136,98,55,33,33,0,9,27,31
1500000US270530234005,270530234005,"Block Group 5, Census Tract 234, Hennepin County, Minnesota",864,143,0,9,0,9,40,63,168,77,228,82,339,114,48,44,15,23,0,9,26,29
1500000US270530235011,270530235011,"Block Group 1, Census Tract 235.01, Hennepin County, Minnesota",870,86,0,9,0,9,19,21,48,41,210,75,90,35,172,55,237,68,56,30,38,28
1500000US270530235012,270530235012,"Block Group 2, Census Tract 235.01, Hennepin County, Minnesota",624,73,5,9,10,15,11,19,38,30,36,42,76,38,226,55,137,55,29,27,56,32
1500000US270530235013,270530235013,"Block Group 3, Census Tract 235.01, Hennepin County, Minnesota",399,58,0,9,11,16,0,9,12,18,11,17,0,9,32,28,130,49,117,56,86,48
1500000US270530235021,270530235021,"Block Group 1, Census Tract 235.02, Hennepin County, Minnesota",278,55,16,25,0,9,35,35,0,9,34,40,0,9,44,37,149,56,0,9,0,9
1500000US270530235022,270530235022,"Block Group 2, Census Tract 235.02, Hennepin County, Minnesota",406,84,0,9,0,9,30,36,15,25,0,9,44,39,146,57,113,55,0,9,58,76
1500000US270530235023,270530235023,"Block Group 3, Census Tract 235.02, Hennepin County, Minnesota",757,88,0,9,13,19,60,43,150,75,134,65,232,96,30,34,94,49,14,23,30,35
1500000US270530235024,270530235024,"Block Group 4, Census Tract 235.02, Hennepin County, Minnesota",392,79,0,9,0,9,33,37,20,30,17,29,157,85,85,61,49,38,0,9,31,36
1500000US270530235025,270530235025,"Block Group 5, Census Tract 235.02, Hennepin County, Minnesota",848,124,0,9,0,9,34,28,30,34,167,63,526,129,76,55,15,24,0,9,0,9
1500000US270530236001,270530236001,"Block Group 1, Census Tract 236, Hennepin County, Minnesota",575,72,11,18,7,12,80,43,0,9,0,9,101,63,0,9,40,31,249,56,87,38
1500000US270530236002,270530236002,"Block Group 2, Census Tract 236, Hennepin County, Minnesota",401,56,0,9,0,9,10,15,0,9,11,19,0,9,29,22,7,10,108,44,236,66
1500000US270530236003,270530236003,"Block Group 3, Census Tract 236, Hennepin County, Minnesota",402,41,0,9,0,9,36,30,0,9,7,11,7,11,0,9,0,9,10,15,342,51
1500000US270530237001,270530237001,"Block Group 1, Census Tract 237, Hennepin County, Minnesota",609,72,0,9,0,9,160,52,8,12,11,17,10,16,111,72,258,66,51,29,0,9
1500000US270530237002,270530237002,"Block Group 2, Census Tract 237, Hennepin County, Minnesota",321,51,0,9,0,9,0,9,11,16,0,9,17,19,97,47,186,52,0,9,10,14
1500000US270530237003,270530237003,"Block Group 3, Census Tract 237, Hennepin County, Minnesota",454,58,7,11,36,28,9,14,0,9,57,26,44,29,86,48,200,70,6,10,9,13
1500000US270530237004,270530237004,"Block Group 4, Census Tract 237, Hennepin County, Minnesota",637,55,0,9,31,37,16,17,17,18,61,30,200,46,212,57,63,31,15,13,22,26
1500000US270530238011,270530238011,"Block Group 1, Census Tract 238.01, Hennepin County, Minnesota",422,46,10,16,29,27,46,28,10,15,0,9,29,17,56,31,101,43,100,43,41,27
1500000US270530238012,270530238012,"Block Group 2, Census Tract 238.01, Hennepin County, Minnesota",376,49,0,9,18,20,7,11,38,55,0,9,0,9,11,16,293,48,9,15,0,9
1500000US270530238013,270530238013,"Block Group 3, Census Tract 238.01, Hennepin County, Minnesota",470,71,0,9,0,9,0,9,0,9,43,31,75,52,113,62,193,63,37,24,9,14
1500000US270530238014,270530238014,"Block Group 4, Census Tract 238.01, Hennepin County, Minnesota",340,54,0,9,0,9,29,22,0,9,10,16,9,14,36,23,216,63,8,13,32,28
1500000US270530238015,270530238015,"Block Group 5, Census Tract 238.01, Hennepin County, Minnesota",363,52,16,18,11,17,14,21,18,20,8,13,0,9,8,13,132,47,82,39,74,48
1500000US270530238021,270530238021,"Block Group 1, Census Tract 238.02, Hennepin County, Minnesota",423,54,17,20,12,14,0,9,6,9,23,23,10,16,24,21,267,56,24,22,40,29
1500000US270530238022,270530238022,"Block Group 2, Census Tract 238.02, Hennepin County, Minnesota",399,70,20,22,0,9,27,31,0,9,0,9,21,24,57,41,214,72,25,25,35,28
1500000US270530238023,270530238023,"Block Group 3, Census Tract 238.02, Hennepin County, Minnesota",329,59,0,9,9,14,27,27,0,9,60,28,27,38,9,15,69,56,77,37,51,30
1500000US270530239011,270530239011,"Block Group 1, Census Tract 239.01, Hennepin County, Minnesota",539,56,0,9,0,9,18,21,0,9,13,19,12,17,110,49,333,65,11,17,42,44
1500000US270530239012,270530239012,"Block Group 2, Census Tract 239.01, Hennepin County, Minnesota",296,45,0,9,0,9,0,9,0,9,0,9,47,26,227,41,11,18,0,9,11,17
1500000US270530239013,270530239013,"Block Group 3, Census Tract 239.01, Hennepin County, Minnesota",494,57,0,9,4,7,0,9,0,9,36,28,55,39,259,68,131,47,0,9,9,14
1500000US270530239021,270530239021,"Block Group 1, Census Tract 239.02, Hennepin County, Minnesota",293,38,0,9,0,9,37,37,5,8,35,21,62,27,93,35,45,23,6,8,10,9
1500000US270530239022,270530239022,"Block Group 2, Census Tract 239.02, Hennepin County, Minnesota",418,38,0,9,0,9,26,15,47,23,80,33,88,42,154,38,7,11,16,13,0,9
1500000US270530239031,270530239031,"Block Group 1, Census Tract 239.03, Hennepin County, Minnesota",351,51,0,9,0,9,17,18,0,9,74,38,83,42,153,45,16,18,8,12,0,9
1500000US270530239032,270530239032,"Block Group 2, Census Tract 239.03, Hennepin County, Minnesota",469,55,0,9,0,9,0,9,41,30,206,54,129,48,48,31,27,25,12,17,6,10
1500000US270530239033,270530239033,"Block Group 3, Census Tract 239.03, Hennepin County, Minnesota",851,61,0,9,0,9,119,58,84,30,283,78,278,87,37,29,30,28,0,9,20,22
1500000US270530240031,270530240031,"Block Group 1, Census Tract 240.03, Hennepin County, Minnesota",633,110,0,9,0,9,16,27,61,67,52,41,21,28,285,95,154,60,29,47,15,23
1500000US270530240032,270530240032,"Block Group 2, Census Tract 240.03, Hennepin County, Minnesota",1021,131,0,9,8,15,78,63,74,58,164,106,502,135,195,109,0,9,0,9,0,9
1500000US270530240033,270530240033,"Block Group 3, Census Tract 240.03, Hennepin County, Minnesota",533,107,0,9,0,9,0,9,12,20,22,25,181,85,228,87,30,33,39,51,21,32
1500000US270530240041,270530240041,"Block Group 1, Census Tract 240.04, Hennepin County, Minnesota",866,113,51,25,13,21,32,47,106,45,235,75,388,103,14,22,0,9,0,9,27,30
1500000US270530240042,270530240042,"Block Group 2, Census Tract 240.04, Hennepin County, Minnesota",1210,161,0,9,56,74,120,77,21,38,181,96,551,151,29,24,57,56,124,92,71,71
1500000US270530240043,270530240043,"Block Group 3, Census Tract 240.04, Hennepin County, Minnesota",840,158,0,9,0,9,14,22,65,51,673,147,26,29,42,56,0,9,0,9,20,29
1500000US270530240051,270530240051,"Block Group 1, Census Tract 240.05, Hennepin County, Minnesota",808,102,99,45,30,36,137,65,0,9,12,18,107,61,341,100,58,45,0,9,24,26
1500000US270530240052,270530240052,"Block Group 2, Census Tract 240.05, Hennepin County, Minnesota",653,104,0,9,0,9,18,23,11,17,38,31,109,70,430,107,29,26,0,9,18,27
1500000US270530240061,270530240061,"Block Group 1, Census Tract 240.06, Hennepin County, Minnesota",394,38,0,9,0,9,17,12,5,7,5,7,12,12,63,28,287,53,5,8,0,9
1500000US270530240062,270530240062,"Block Group 2, Census Tract 240.06, Hennepin County, Minnesota",438,43,0,9,0,9,79,31,29,16,5,7,100,29,35,22,160,25,26,19,4,6
1500000US270530241001,270530241001,"Block Group 1, Census Tract 241, Hennepin County, Minnesota",580,74,0,9,0,9,11,18,11,13,17,14,20,22,83,54,263,65,108,42,67,50
1500000US270530241002,270530241002,"Block Group 2, Census Tract 241, Hennepin County, Minnesota",461,69,0,9,0,9,0,9,0,9,0,9,38,32,32,21,193,73,161,66,37,36
1500000US270530241003,270530241003,"Block Group 3, Census Tract 241, Hennepin County, Minnesota",453,75,0,9,0,9,0,9,0,9,35,27,68,45,76,50,264,68,6,10,4,9
1500000US270530242001,270530242001,"Block Group 1, Census Tract 242, Hennepin County, Minnesota",375,52,0,9,0,9,0,9,9,16,0,9,0,9,54,51,131,55,129,45,52,41
1500000US270530242002,270530242002,"Block Group 2, Census Tract 242, Hennepin County, Minnesota",326,47,0,9,0,9,0,9,20,21,0,9,3,5,22,17,159,45,109,35,13,21
1500000US270530242003,270530242003,"Block Group 3, Census Tract 242, Hennepin County, Minnesota",642,58,0,9,0,9,0,9,6,10,7,11,38,31,26,25,215,75,313,77,37,44
1500000US270530243001,270530243001,"Block Group 1, Census Tract 243, Hennepin County, Minnesota",392,79,0,9,0,9,0,9,118,75,0,9,65,38,56,47,79,56,74,44,0,9
1500000US270530243002,270530243002,"Block Group 2, Census Tract 243, Hennepin County, Minnesota",340,109,0,9,0,9,11,17,10,17,160,119,76,48,31,37,39,32,0,9,13,20
1500000US270530243003,270530243003,"Block Group 3, Census Tract 243, Hennepin County, Minnesota",994,133,6,11,19,30,0,9,116,65,145,78,220,95,225,99,232,83,10,15,21,29
1500000US270530243004,270530243004,"Block Group 4, Census Tract 243, Hennepin County, Minnesota",443,76,0,9,0,9,0,9,11,18,21,24,0,9,47,32,142,51,211,66,11,18
1500000US270530244001,270530244001,"Block Group 1, Census Tract 244, Hennepin County, Minnesota",748,121,0,9,0,9,0,9,15,24,84,59,25,33,138,77,275,121,190,85,21,33
1500000US270530244002,270530244002,"Block Group 2, Census Tract 244, Hennepin County, Minnesota",1625,124,0,9,24,32,443,122,150,85,605,140,131,108,37,47,140,80,37,40,58,55
1500000US270530245001,270530245001,"Block Group 1, Census Tract 245, Hennepin County, Minnesota",272,41,0,9,6,9,5,7,0,9,0,9,4,6,44,40,176,44,32,23,5,7
1500000US270530245002,270530245002,"Block Group 2, Census Tract 245, Hennepin County, Minnesota",323,46,0,9,7,9,0,9,0,9,0,9,14,12,41,21,133,47,103,38,25,19
1500000US270530245003,270530245003,"Block Group 3, Census Tract 245, Hennepin County, Minnesota",306,38,0,9,0,9,7,10,0,9,0,9,21,15,18,16,112,33,113,41,35,33
1500000US270530246001,270530246001,"Block Group 1, Census Tract 246, Hennepin County, Minnesota",342,60,0,9,0,9,0,9,0,9,0,9,0,9,0,9,103,42,239,64,0,9
1500000US270530246002,270530246002,"Block Group 2, Census Tract 246, Hennepin County, Minnesota",1022,88,0,9,0,9,366,105,68,39,59,32,171,64,123,94,154,91,68,40,13,15
1500000US270530246003,270530246003,"Block Group 3, Census Tract 246, Hennepin County, Minnesota",502,75,0,9,0,9,0,9,31,26,36,40,18,20,79,64,111,67,207,65,20,21
1500000US270530247001,270530247001,"Block Group 1, Census Tract 247, Hennepin County, Minnesota",438,58,0,9,0,9,0,9,23,35,0,9,0,9,76,46,276,68,48,33,15,18
1500000US270530247002,270530247002,"Block Group 2, Census Tract 247, Hennepin County, Minnesota",438,65,0,9,0,9,0,9,9,14,0,9,12,18,68,42,275,63,74,56,0,9
1500000US270530247003,270530247003,"Block Group 3, Census Tract 247, Hennepin County, Minnesota",433,56,12,18,0,9,15,17,0,9,18,21,0,9,53,34,213,57,104,35,18,19
1500000US270530248011,270530248011,"Block Group 1, Census Tract 248.01, Hennepin County, Minnesota",469,47,0,9,0,9,0,9,0,9,16,20,31,24,46,31,348,48,28,17,0,9
1500000US270530248012,270530248012,"Block Group 2, Census Tract 248.01, Hennepin County, Minnesota",453,51,0,9,0,9,0,9,16,22,18,23,25,21,30,29,268,52,45,22,51,32
1500000US270530248021,270530248021,"Block Group 1, Census Tract 248.02, Hennepin County, Minnesota",314,65,0,9,6,11,0,9,0,9,0,9,9,15,32,28,255,68,5,10,7,11
1500000US270530248022,270530248022,"Block Group 2, Census Tract 248.02, Hennepin County, Minnesota",610,93,0,9,0,9,0,9,68,57,61,48,210,78,141,88,75,79,46,48,9,15
1500000US270530248023,270530248023,"Block Group 3, Census Tract 248.02, Hennepin County, Minnesota",272,58,0,9,0,9,0,9,9,15,9,15,10,18,6,10,169,56,46,35,23,27
1500000US270530249011,270530249011,"Block Group 1, Census Tract 249.01, Hennepin County, Minnesota",271,33,0,9,0,9,0,9,30,29,2,5,0,9,11,10,136,27,40,29,52,22
